0.51759,-0.041883,0.39447,3.0545,-0.013994,-3.1408
0.51899,-0.039449,0.39462,3.06,-0.013604,-3.1405
0.52058,-0.036876,0.39482,3.0657,-0.013326,-3.1403
0.52186,-0.034574,0.39505,3.0701,-0.010928,-3.1407
0.52294,-0.032517,0.39522,3.0735,-0.0060379,-3.1411
0.52381,-0.030877,0.39525,3.0767,-0.0059141,-3.1413
0.52505,-0.029161,0.39533,3.0813,-0.009618,-3.1414
0.52652,-0.027326,0.39551,3.0851,-0.010198,-3.1414
0.52766,-0.02536,0.39567,3.0876,-0.0079958,3.1414
0.52873,-0.023223,0.39577,3.0912,-0.0058138,3.1402
0.52983,-0.02131,0.39589,3.0956,-0.0058573,3.1404
0.53131,-0.019237,0.39599,3.1018,-0.0071609,-3.141
0.5335,-0.015677,0.39608,3.1091,-0.0056473,3.1415
0.53544,-0.012507,0.39609,3.1161,-0.0043669,-3.1416
0.53746,-0.0091832,0.39608,3.1231,-0.0030072,3.1413
0.53948,-0.0059655,0.3962,3.1298,-0.0017635,3.141
0.54133,-0.0028695,0.39615,3.1363,-0.0011968,3.1411
0.5432,0.00023592,0.39593,-3.1409,-0.00024951,3.1405
0.54505,0.0032393,0.39579,-3.1348,0.00079862,3.1402
0.54675,0.0061237,0.39572,-3.1291,0.001513,3.1404
0.54847,0.0089609,0.39551,-3.1235,0.0026333,3.1401
0.55006,0.01185,0.3952,-3.1178,0.0033268,3.1401
0.55165,0.014246,0.39496,-3.1135,0.0042191,3.1399
0.55307,0.015309,0.39497,-3.1117,0.0032665,3.14
0.55494,0.015537,0.3954,-3.1114,0.0051462,3.1399
0.55668,0.015593,0.39593,-3.1115,0.0072261,3.14
0.55846,0.015651,0.3966,-3.1115,0.0088996,3.1399
0.56011,0.015803,0.39732,-3.1115,0.010879,3.1398
0.56166,0.015979,0.39783,-3.1114,0.0095648,3.1397
0.5624,0.01607,0.39796,-3.1116,0.0034965,3.1395
0.56351,0.016122,0.39841,-3.1123,0.00015893,3.1393
0.56486,0.016235,0.39907,-3.1126,-0.0016367,3.1393
0.56727,0.016514,0.40048,-3.1124,0.0049036,3.139
0.569,0.016648,0.40176,-3.1123,0.010839,3.1392
0.57088,0.01676,0.40332,-3.1122,0.01834,3.1392
0.57199,0.016813,0.40407,-3.1122,0.018311,3.1393
0.57367,0.016837,0.40529,-3.1122,0.019607,3.1393
0.57531,0.016952,0.40614,-3.1121,0.019985,3.1393
0.57701,0.017007,0.40705,-3.1119,0.022154,3.1393
0.57854,0.017003,0.40787,-3.1118,0.023402,3.1394
0.57992,0.017035,0.40842,-3.1116,0.023194,3.1396
0.58114,0.017086,0.40886,-3.1116,0.021326,3.1396
0.58212,0.01711,0.40924,-3.1116,0.01637,3.1396
0.58288,0.017124,0.4094,-3.112,0.010475,3.1396
0.58378,0.017106,0.40957,-3.1124,0.0060012,3.1392
0.58456,0.017121,0.40973,-3.1128,0.0012135,3.1388
